dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,steps,lr,nominal_lam,metric_normalization,damping_mode,max_direction_norm,max_metric_step,shots,loss_batch,metric_batch,metric_every,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,loss_executions,metric_executions,loss_shots_total,metric_shots_total,metric_oracle_in_shot_mode,metric_rank_first,metric_trace_first,metric_rank_last,metric_trace_last,first_g_dot_d,first_predicted_decrease,first_actual_same_batch_decrease,first_actual_same_batch_loss_before,first_actual_same_batch_loss_after,first_diag_metric_rank,first_diag_metric_condition,first_diag_trust_clipped,readout_order,suite,finite_shot_calibration,initial_gradient_max_abs_diff_to_first_method,initial_direction_cosine_to_full_qng,training_shots_total,calibration_shots_shared,end_to_end_shots_including_calibration,training_executions_total,calibration_executions_shared,end_to_end_executions_including_calibration,paper_tag
digits01,su2_haar,AQNG-aligned,15,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4558802673117372,0.8666666666666667,0.5064697189315287,0.8,13.493439461999998,12.726632255000013,0.7601914320000134,0.0030695479999991,10,20,80,0,0,0,0,False,12.0,3.368291264511195,12.0,4.050836122980055,7.77919573234686,0.4667517439408116,0.5295677452763393,1.2735300491898511,0.7439623039135118,12,49.09125733925252,True,1,full,False,0.0,0.4652039385970442,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
digits01,su2_haar,AQNG-Z0,15,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4593037605987295,0.8888888888888888,0.6803178404322067,0.6666666666666666,13.570974796000002,12.803328329000024,0.7611293310000065,0.0031479630000461,10,20,80,0,0,0,0,False,2.0,0.6282543802756321,2.0,1.081747347769802,7.064690165377844,0.4238814099226706,0.478136078849615,1.2735300491898511,0.7953939703402361,2,2.1699882890321605,True,1,full,False,0.0,0.472047626479956,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
digits01,su2_haar,Full-QNG,15,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5396304086789321,0.8444444444444444,0.6499752259209159,0.8666666666666667,214.63491903,213.8722532630001,0.75550884600014,0.0031191810000166,10,20,80,0,0,0,0,False,45.0,43.28460358813405,45.0,42.69491335950452,3.9034717497282014,0.234208304983692,0.2126687688615911,1.2735300491898511,1.06086128032826,45,33157.28556249695,True,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
digits01,su2_haar,Block-QNG,15,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5776809697377631,0.8666666666666667,0.5717177102310432,0.8,10.156395663000012,9.398637041000086,0.7511684020001894,0.0030445849997136,10,20,80,0,0,0,0,False,54.0,43.28460358813403,54.0,42.64872878766009,1.4328599558429969,0.0859715973505798,0.087880634913082,1.2735300491898511,1.185649414276769,54,9.551694254694066,False,1,full,False,0.0,0.5003669929539436,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
digits01,su2_haar,SGD,15,6,3,54,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.520348928884935,0.8666666666666667,0.5647685588620208,0.8,0.8048642009999867,0.0,0.8027593879997426,0.0003005630000529,0,0,80,0,0,0,0,False,,,,,1.4823381167841836,0.1482338116784183,0.1558827752242728,1.2735300491898511,1.1176472739655785,0,,False,1,full,False,0.0,0.4007628122967541,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
digits01,su2_haar,Adam,15,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4060887955598592,0.8444444444444444,0.6167254611629052,0.6666666666666666,0.8038762959999985,0.0,0.8014712739998799,0.0006119839999314,0,0,80,0,0,0,0,False,,,,,4.5318318967165965,0.2719099138029958,0.2892143884879607,1.2735300491898511,0.9843156607018904,0,,False,1,full,False,0.0,0.4975461678689866,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-digits01-su2_haar-s15
iris01,u1_rzxy,AQNG-physical,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.9532937125116732,0.5111111111111111,2.130879449143713,0.4666666666666667,10.050534280999996,9.652858555999956,0.3916852859999551,0.0026897179999849,10,20,80,0,0,0,0,False,10.0,1.9924740451722656,10.0,2.620129126850575,0.002417229762494,0.0001450337857496,0.0001505412380962,1.9983946423409733,1.998244101102877,10,25483546.67245687,False,1,full,False,0.0,0.9813545279272052,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,AQNG-random,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.9532135409817488,0.5111111111111111,2.130784874312066,0.4666666666666667,10.030102979999995,9.570091989000048,0.4542919280000035,0.0025253870000341,10,20,80,0,0,0,0,False,10.0,0.8421458705967785,10.0,0.5368094753357519,0.0026427786043766,0.0001585667162625,0.0001644502710314,1.9983946423409733,1.998230192069942,10,145555.50655514805,False,1,full,False,0.0,0.9643797417522796,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,AQNG-aligned,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.9526936090638176,0.5111111111111111,2.130234849389561,0.4666666666666667,10.046294812,9.640674482999984,0.3998263649999956,0.0026063970000365,10,20,80,0,0,0,0,False,10.0,2.1791124585009616,10.0,3.1827246831470943,0.0033914035667057,0.0002034842140023,0.0002149939060105,1.9983946423409733,1.998179648434963,10,225433.68799903677,False,1,full,False,0.0,0.8036348796418646,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,AQNG-Z0,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.9539851696745276,0.5111111111111111,2.131626221484272,0.4666666666666667,9.911932429999991,9.50404917500002,0.4021913930000096,0.0025364539999515,10,20,80,0,0,0,0,False,2.0,0.0600755789988713,2.0,0.0670884568654226,0.0003952931220351,2.37175873221093e-05,2.3232296030961663e-05,1.9983946423409733,1.9983714100449423,2,335.0233988244413,False,1,full,False,0.0,0.6628857880025578,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,Full-QNG,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.951924860463064,0.5111111111111111,2.1294077257899064,0.4666666666666667,150.90032354500002,150.51441344,0.3798707519999027,0.0024815559999922,10,20,80,0,0,0,0,False,23.0,5.676578812542891,23.0,5.675691317289892,0.0035514470831893,0.0002130868249913,0.0002225546734249,1.9983946423409733,1.9981720876675488,23,89704605.06403315,False,1,full,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,Block-QNG,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.9440907886568344,0.5111111111111111,2.1209816418282927,0.4666666666666667,5.566420648999952,5.13300850000013,0.4277871800000525,0.0023970990000634,10,20,80,0,0,0,0,False,30.0,5.67657881254291,30.0,5.716689945469022,0.0037754333831824,0.0002265260029909,0.0002345636234748,1.9983946423409733,1.998160078717499,30,18559005.717712384,False,1,full,False,0.0,0.1984893432132577,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,SGD,16,6,3,33,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,1.953073596413584,0.5111111111111111,2.1306578085782166,0.4666666666666667,0.3643036259999803,0.0,0.3623568649999811,0.0002507209999862,0,0,80,0,0,0,0,False,,,,,0.0004816265222738,4.8162652227382255e-05,4.853078096078711e-05,1.9983946423409733,1.9983461115600127,0,,False,1,full,False,0.0,0.2178271297803299,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
iris01,u1_rzxy,Adam,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.1052673972204312,0.5111111111111111,1.1485233732975209,0.4666666666666667,0.3602051530000381,0.0,0.3580284069998924,0.0005856079998238,0,0,80,0,0,0,0,False,,,,,0.0409092323000326,0.0024545539380019,0.003563238296635,1.9983946423409733,1.9948314040443385,0,,False,1,full,False,0.0,0.2014665357014598,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-iris01-u1_rzxy-s16
digits01,su2_cnot,AQNG-physical,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5752973203259028,0.7333333333333333,0.6147425446235387,0.8,11.683457273000002,11.204838577000004,0.4722928379999729,0.0031696839999852,10,20,80,0,0,0,0,False,12.0,5.8460364352278,12.0,3.7735205020826657,1.0625784993390923,0.0637547099603455,0.2009269207819384,2.0566431619634065,1.855716241181468,12,56.50241390175364,True,1,full,False,0.0,0.3056001636939081,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,AQNG-random,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.449902127571663,0.8222222222222222,0.5921035387394816,0.8666666666666667,11.704422696999998,11.225902319000028,0.4723787250000271,0.0031435089999831,10,20,80,0,0,0,0,False,12.0,5.212265033513375,12.0,3.005878414915505,2.1975667244645067,0.1318540034678704,0.3199996899828652,2.0566431619634065,1.7366434719805413,12,31.51553852993097,True,1,full,False,0.0,0.3678198376160951,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,AQNG-aligned,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5824385443434577,0.8,0.6494465202498895,0.7333333333333333,11.608360282000008,11.132004672999985,0.4702632559999955,0.0030378619999851,10,20,80,0,0,0,0,False,12.0,5.461007965769528,12.0,3.817454334216367,1.507366997614273,0.0904420198568563,0.2550229524704099,2.0566431619634065,1.8016202094929965,12,20.42321305981188,True,1,full,False,0.0,0.3388344833359102,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,AQNG-Z0,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4844085490237165,0.8888888888888888,0.7858849537942387,0.6,11.58427920600002,11.055290910999927,0.5228962780000472,0.0030604750000122,10,20,80,0,0,0,0,False,2.0,1.047323085556867,2.0,0.7337949364446787,1.583558035999749,0.0950134821599849,0.3227001616762002,2.0566431619634065,1.7339430002872065,2,2.101411027459052,True,1,full,False,0.0,0.3374346107756062,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,Full-QNG,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5389876433085291,0.8444444444444444,0.5281880806355915,0.8666666666666667,153.08826036799996,152.657463354,0.423721097999902,0.0032123749999755,10,20,80,0,0,0,0,False,50.0,40.75386515403274,50.0,44.68877915824596,0.1893828516864685,0.0113629711011881,0.0124398780194834,2.0566431619634065,2.044203283943923,50,4555.376128493727,False,1,full,False,0.0,0.9999999999999998,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,Block-QNG,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,1.1176790016290037,0.5777777777777777,1.136727808570817,0.5333333333333333,4.184853449999991,3.723170678000031,0.4554761260000077,0.0030285189997698,10,20,80,0,0,0,0,False,54.0,40.75386515403272,54.0,40.63890996598709,0.1374579234527202,0.0082474754071632,0.0086552577703704,2.0566431619634065,2.047987904193036,54,22.327398208763707,False,1,full,False,0.0,0.433537448054204,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,SGD,3,6,3,54,60,20,0.1,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6771888493970211,0.8,0.6421033556048601,0.8,0.4428805059999945,0.0,0.4410764269999845,0.0002474890001735,0,0,80,0,0,0,0,False,,,,,0.1736129478601489,0.0173612947860148,0.0190327887209891,2.0566431619634065,2.0376103732424173,0,,False,1,full,False,0.0,0.4213659530846301,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_cnot,Adam,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4802603015349526,0.8666666666666667,0.7310861287578934,0.7333333333333333,0.3958309440000107,0.0,0.3937747219999892,0.00050903500005,0,0,80,0,0,0,0,False,,,,,0.8874722881763457,0.0532483372905807,0.0838567486291224,2.0566431619634065,1.972786413334284,0,,False,1,full,False,0.0,0.3674680722528765,0,0.0,0.0,0,0.0,0.0,paper-run-primary-a-digits01-su2_cnot-s3
digits01,su2_haar,AQNG-physical,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.4996082800423679,0.8666666666666667,0.6699561245684287,0.8,17.463372150999987,16.608679981999956,0.8480550890000416,0.0030566410001142,10,20,80,0,0,0,0,False,42,9.7636077414063,42,11.594076832955992,1.516175458911245,0.0909705275346747,0.0840228643746308,1.061455296829826,0.9774324324551952,42,58970.571238533725,True,2,orientation,False,0.0,0.8073222576206878,0,0.0,0.0,0,0.0,0.0,paper-run-order-digits01-su2_haar-r2-s3
digits01,su2_haar,AQNG-random,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5727323975931303,0.7777777777777778,0.6834103421806855,0.7333333333333333,17.485216017,16.439863591000034,1.0388052630000004,0.0031114690000038,10,20,80,0,0,0,0,False,42,8.051481430848838,42,9.004419542936358,1.4618659154977445,0.0877119549298646,0.0933517818078129,1.061455296829826,0.9681035150220132,42,141305.18330460403,True,2,orientation,False,0.0,0.735691886154884,0,0.0,0.0,0,0.0,0.0,paper-run-order-digits01-su2_haar-r2-s3
digits01,su2_haar,AQNG-aligned,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.5100386273421834,0.8888888888888888,0.7090785450662226,0.8,17.330806466000013,16.47925775799996,0.8451474019999523,0.0029899780000164,10,20,80,0,0,0,0,False,42,8.976733196113978,42,10.070647775823083,1.5051462707758936,0.0903087762465536,0.089406530818294,1.061455296829826,0.972048766011532,42,38321.930677546734,True,2,orientation,False,0.0,0.8302888207178616,0,0.0,0.0,0,0.0,0.0,paper-run-order-digits01-su2_haar-r2-s3
digits01,su2_haar,Full-QNG,3,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.6174914113365523,0.8,0.737668296115263,0.7333333333333333,225.29271122800003,224.3831994980001,0.9024968410000156,0.0030652239998971,10,20,80,0,0,0,0,False,45,43.153369554052645,45,41.60108198766776,1.2380555888629603,0.0742833353317776,0.0744121308386609,1.061455296829826,0.9870431659911652,45,2347.0962749810046,True,2,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-order-digits01-su2_haar-r2-s3
iris01,su2_haar,AQNG-physical,0,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.357884249836834,1.0,0.3387607012016564,1.0,13.984685276999995,13.192111545000005,0.7851521339999721,0.0035833870000061,10,20,80,0,0,0,0,False,12,5.765465886459586,12,5.202185443051562,5.363879410655996,0.3218327646393598,0.3253006684515496,1.4368062682448914,1.1115055997933418,12,790.4894756198022,True,1,orientation,False,0.0,0.5879631568129723,0,0.0,0.0,0,0.0,0.0,paper-run-order-iris01-su2_haar-r1-s0
iris01,su2_haar,AQNG-random,0,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2654597318114009,1.0,0.3057147700062355,0.9333333333333332,13.88526703800001,12.874017721000016,1.0040596070000447,0.0034634739999575,10,20,80,0,0,0,0,False,12,2.453882112173374,12,3.3073393415910206,7.198053259528763,0.4318831955717258,0.4150758734055195,1.4368062682448914,1.021730394839372,12,959.926345135932,True,1,orientation,False,0.0,0.4293314855975668,0,0.0,0.0,0,0.0,0.0,paper-run-order-iris01-su2_haar-r1-s0
iris01,su2_haar,AQNG-aligned,0,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.2875140904420712,0.9777777777777776,0.2713324461444468,1.0,13.884677734999997,13.102229096000002,0.7752128259999864,0.0034546709999858,10,20,80,0,0,0,0,False,12,7.516875145742167,12,5.4462365902084215,5.824071471073199,0.3494442882643919,0.383342855291175,1.4368062682448914,1.0534634129537164,12,841.5774319380085,True,1,orientation,False,0.0,0.5045123233383884,0,0.0,0.0,0,0.0,0.0,paper-run-order-iris01-su2_haar-r1-s0
iris01,su2_haar,Full-QNG,0,6,3,54,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,0.445034015490764,0.8888888888888888,0.5072979441736738,0.8666666666666667,211.885567696,211.04822696300005,0.8297065869998903,0.0032377630001292,10,20,80,0,0,0,0,False,40,44.43258004048272,39,43.12051889942522,3.4230183792415194,0.2053811027544911,0.1939083293667614,1.4368062682448914,1.24289793887813,40,189304.84628691728,True,1,orientation,False,0.0,1.0000000000000002,0,0.0,0.0,0,0.0,0.0,paper-run-order-iris01-su2_haar-r1-s0
wine01,u1_rzxy,AQNG-physical,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.217814717983676,0.4444444444444444,2.129818100386069,0.4666666666666667,9.870965762000012,9.483996601999976,0.3814807260000208,0.0024474170000416,10,20,80,0,0,0,0,False,10.0,2.0962317989953365,10.0,1.8786970249452584,0.0063772914634961,0.0003826374878097,0.0004162512601508,2.998034052372722,2.997617801112571,10,729932.4649580253,False,1,full,False,0.0,0.8846733207185126,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
wine01,u1_rzxy,AQNG-random,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.212884340488316,0.4444444444444444,2.126614249763919,0.4666666666666667,9.92972432800002,9.541580738000022,0.3827337390000025,0.002447423000035,10,20,80,0,0,0,0,False,10.0,0.8959207049603327,10.0,0.1874261303650011,0.0104902973778171,0.000629417842669,0.0006963492991305,2.998034052372722,2.9973377030735917,10,56720.20484022421,False,1,full,False,0.0,0.8292839000347642,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
wine01,u1_rzxy,AQNG-aligned,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.2177143799949564,0.4444444444444444,2.129754133680993,0.4666666666666667,9.923907969999988,9.47457975599994,0.443897561999961,0.0024018489999946,10,20,80,0,0,0,0,False,10.0,2.116774822761995,10.0,2.0606036507328964,0.0063975783981301,0.0003838547038878,0.0004176543092535,2.998034052372722,2.997616398063468,10,438678.432701097,False,1,full,False,0.0,0.8892312648020836,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
wine01,u1_rzxy,AQNG-Z0,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.220207432285765,0.4444444444444444,2.131465004210161,0.4666666666666667,9.849666409999998,9.406119292,0.4383071790000201,0.0023167889999911,10,20,80,0,0,0,0,False,2.0,0.0445005140086677,2.0,0.0699550987312242,0.001851265689185,0.0001110759413511,0.000114528055521,2.998034052372722,2.9979195243172008,2,401.0223647051255,False,1,full,False,0.0,0.034333585927547,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
wine01,u1_rzxy,Full-QNG,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.2136389895888837,0.4444444444444444,2.1263388120679303,0.4666666666666667,152.48556103,152.10251589899994,0.3772502200001497,0.0024603740000372,10,20,80,0,0,0,0,False,22.0,6.887477107728156,22.0,5.696344499057766,0.0076632495303225,0.0004597949718193,0.0004964181701589,2.998034052372722,2.997537634202563,22,48534700.72396894,False,1,full,False,0.0,1.0,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
wine01,u1_rzxy,Block-QNG,16,6,3,33,60,20,0.06,0.003,trace,absolute,8.0,0.25,,4,2,2,2.191953362767116,0.4444444444444444,2.1069086229530614,0.4666666666666667,5.580263112000012,5.205372947000058,0.369619084000135,0.0022479900000007,10,20,80,0,0,0,0,False,30.0,6.887477107728174,30.0,5.739299887831158,0.0092404326019029,0.0005544259561141,0.0005935300687127,2.998034052372722,2.997440522304009,30,20677016.10014566,False,1,full,False,0.0,0.4630993046636761,0,0.0,0.0,0,0.0,0.0,paper-run-primary-b-wine01-u1_rzxy-s16
