dataset,family,method,seed,step,loss_before,gradient_norm,direction_norm,parameter_step_norm,metric_refreshed,metric_scale_factor,effective_damping,raw_direction_norm,raw_metric_step_norm,metric_step_norm,trust_region_clipped,clip_scale,source_artifact
iris01,su2_haar,Adam,3,1,1.180765146846124,1.0484301564119831,7.745962328492807,0.4647577397095684,0,,,7.745962328492807,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,2,0.9116931594181016,1.1132087173001202,6.437239850196577,0.3862343910117946,0,,,6.437239850196577,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,3,0.7134684487339252,0.8284234133055479,5.408560036845276,0.3245136022107165,0,,,5.408560036845276,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,4,0.7477129433276505,0.7017819149078088,5.09782473476336,0.3058694840858015,0,,,5.09782473476336,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,5,0.3550131537647059,0.477539218885072,4.620705507913086,0.2772423304747851,0,,,4.620705507913086,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,6,0.4102045897764999,0.5651228722078686,4.184184071026915,0.2510510442616149,0,,,4.184184071026915,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,7,0.3625449257054887,0.6168812561500051,3.828524071260173,0.2297114442756103,0,,,3.828524071260173,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,8,0.3498484975089519,0.5186137938600424,3.5203064727773423,0.2112183883666405,0,,,3.5203064727773423,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,9,0.3328072929669602,0.4735924809303823,3.279379316632108,0.1967627589979264,0,,,3.279379316632108,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,10,0.3624151054691188,0.6269607899940124,3.291471862629415,0.1974883117577649,0,,,3.291471862629415,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,11,0.4749020571016301,0.8566679794418155,3.393843355920412,0.2036306013552247,0,,,3.393843355920412,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,12,0.1905248661134514,0.5725795911000773,2.803453693009325,0.1682072215805595,0,,,2.803453693009325,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,13,0.1482517636281615,0.3701604772444897,2.6868803075613434,0.1612128184536806,0,,,2.6868803075613434,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,14,0.3266123711925165,0.6881659235418559,2.496469841864169,0.1497881905118501,0,,,2.496469841864169,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,15,0.4364235161665829,0.6474277223609047,2.367605114467157,0.1420563068680294,0,,,2.367605114467157,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,16,0.1661140994782874,0.5311284380560621,2.327112575858873,0.1396267545515323,0,,,2.327112575858873,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,17,0.2150060043879871,0.2493409630789466,2.169176397263823,0.1301505838358293,0,,,2.169176397263823,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,18,0.2851335678762562,0.479474085305837,2.206595477455585,0.1323957286473351,0,,,2.206595477455585,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,19,0.4093218660359582,0.8560229755196329,2.2650668009539285,0.1359040080572357,0,,,2.2650668009539285,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,Adam,3,20,0.1778544813488234,0.4340737733274549,2.3690893203523937,0.1421453592211436,0,,,2.3690893203523937,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s3
iris01,su2_haar,SGD,4,1,0.7840859377609971,1.63023048936192,1.63023048936192,0.163023048936192,0,,,1.63023048936192,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,2,0.2877965027768336,0.7799161001597859,0.7799161001597859,0.0779916100159786,0,,,0.7799161001597859,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,3,0.3886177898107313,0.7411885679737418,0.7411885679737418,0.0741188567973741,0,,,0.7411885679737418,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,4,0.3515687998720743,0.6960063367936857,0.6960063367936857,0.0696006336793685,0,,,0.6960063367936857,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,5,0.3956319809761027,0.7644470079055794,0.7644470079055794,0.0764447007905579,0,,,0.7644470079055794,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,6,0.2616974324877499,0.5636236925691434,0.5636236925691434,0.0563623692569143,0,,,0.5636236925691434,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,7,0.3022081282153345,0.882783111202334,0.882783111202334,0.0882783111202334,0,,,0.882783111202334,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,8,0.2233881657512308,0.5548262685754206,0.5548262685754206,0.055482626857542,0,,,0.5548262685754206,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,9,0.1930065769959398,0.606468213904055,0.606468213904055,0.0606468213904055,0,,,0.606468213904055,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,10,0.2765612389390751,0.7598136303243971,0.7598136303243971,0.0759813630324397,0,,,0.7598136303243971,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,11,0.2022656851875371,0.5936443556674128,0.5936443556674128,0.0593644355667412,0,,,0.5936443556674128,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,12,0.2548172822586534,0.4323793175091476,0.4323793175091476,0.0432379317509147,0,,,0.4323793175091476,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,13,0.3416842066480475,0.6051940826119587,0.6051940826119587,0.0605194082611958,0,,,0.6051940826119587,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,14,0.3432892683480427,0.6454079357382115,0.6454079357382115,0.0645407935738211,0,,,0.6454079357382115,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,15,0.1968775964429278,0.7406235062269312,0.7406235062269312,0.0740623506226931,0,,,0.7406235062269312,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,16,0.1379119012626919,0.3466420661013585,0.3466420661013585,0.0346642066101358,0,,,0.3466420661013585,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,17,0.1332518879975412,0.4018139496565758,0.4018139496565758,0.0401813949656575,0,,,0.4018139496565758,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,18,0.3431940731084061,1.0780102867318284,1.0780102867318284,0.1078010286731828,0,,,1.0780102867318284,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,19,0.2036575295067765,0.4837861597450842,0.4837861597450842,0.0483786159745084,0,,,0.4837861597450842,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,4,20,0.3190707722785863,0.8684390108800278,0.8684390108800278,0.0868439010880027,0,,,0.8684390108800278,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,1,0.7840859377609971,1.63023048936192,7.7459625387378335,0.4647577523242699,0,,,7.7459625387378335,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,2,0.2137651120892402,0.5513286281006552,5.98922094818632,0.3593532568911792,0,,,5.98922094818632,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,3,0.3607925315537791,0.8365533190322159,4.44110140402674,0.2664660842416044,0,,,4.44110140402674,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,4,0.2656965451097417,0.5171942186030996,3.958749978100526,0.2375249986860315,0,,,3.958749978100526,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,5,0.4709682303005226,0.9865867845090404,3.485924962968587,0.2091554977781152,0,,,3.485924962968587,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,6,0.1789525481154764,0.5028936632873966,3.415434693304971,0.2049260815982982,0,,,3.415434693304971,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,7,0.3283657139531412,1.1906711064580515,3.773095973820236,0.2263857584292141,0,,,3.773095973820236,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,8,0.0978969491290236,0.2476516202190033,3.601376067039702,0.2160825640223821,0,,,3.601376067039702,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,9,0.0721094831056998,0.3013804739658201,3.4995877875166963,0.2099752672510017,0,,,3.4995877875166963,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,10,0.2059797490616236,0.6356803403999918,2.841073466486783,0.1704644079892069,0,,,2.841073466486783,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,11,0.1361515977161503,0.4210211926974204,2.636926365146425,0.1582155819087854,0,,,2.636926365146425,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,12,0.1449869836144172,0.3675769459371983,2.5162022050047663,0.1509721323002859,0,,,2.5162022050047663,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,13,0.2361771837921279,0.5716984544968055,2.613345585491516,0.1568007351294909,0,,,2.613345585491516,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,14,0.1278554643429954,0.261496241797727,2.3590672605532763,0.1415440356331965,0,,,2.3590672605532763,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,15,0.1173631400752138,0.5242359056625663,2.013854033654661,0.1208312420192796,0,,,2.013854033654661,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,16,0.0974237361490793,0.4394349575241991,1.879590927290805,0.1127754556374483,0,,,1.879590927290805,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,17,0.1390491076614361,0.5563953427152585,1.728009028811485,0.1036805417286891,0,,,1.728009028811485,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,18,0.1587569016487968,0.502702331492234,1.6840954974552982,0.1010457298473178,0,,,1.6840954974552982,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,19,0.1001512922562283,0.4527929020604316,1.79497146122165,0.1076982876732989,0,,,1.79497146122165,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,Adam,4,20,0.2645749940254739,0.955933591238092,2.387731155923576,0.1432638693554145,0,,,2.387731155923576,,,False,1.0,paper-run-baselines-depth-su2_haar-L5-s4
iris01,su2_haar,SGD,0,1,1.1987843193560417,1.4882955370008386,1.4882955370008386,0.1488295537000838,0,,,1.4882955370008386,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,2,1.4712802797189863,1.0658266710584303,1.0658266710584303,0.106582667105843,0,,,1.0658266710584303,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,3,1.352170053622626,0.8946761325587581,0.8946761325587581,0.0894676132558758,0,,,0.8946761325587581,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,4,1.4117167035878535,1.3247072046338166,1.3247072046338166,0.1324707204633816,0,,,1.3247072046338166,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,5,1.908951396251351,2.05084563801272,2.05084563801272,0.2050845638012719,0,,,2.05084563801272,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,6,1.101980604604033,1.4437480531454463,1.4437480531454463,0.1443748053145446,0,,,1.4437480531454463,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,7,1.1129598085769734,1.2105907638846531,1.2105907638846531,0.1210590763884653,0,,,1.2105907638846531,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,8,1.0199483017036384,0.9541472454471922,0.9541472454471922,0.0954147245447192,0,,,0.9541472454471922,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,9,1.5672440027689465,1.4107531154882047,1.4107531154882047,0.1410753115488204,0,,,1.4107531154882047,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,10,1.2098702605139071,1.3215475928644285,1.3215475928644285,0.1321547592864428,0,,,1.3215475928644285,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,11,0.8495083360672734,1.0294330160198728,1.0294330160198728,0.1029433016019872,0,,,1.0294330160198728,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,12,0.914010278656918,0.8605057640225705,0.8605057640225705,0.086050576402257,0,,,0.8605057640225705,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,13,0.654404711052134,0.747385222665747,0.747385222665747,0.0747385222665747,0,,,0.747385222665747,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,14,0.4170149074089165,0.5981976990866976,0.5981976990866976,0.0598197699086697,0,,,0.5981976990866976,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,15,0.7152038125851242,1.0622420601362534,1.0622420601362534,0.1062242060136253,0,,,1.0622420601362534,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,16,0.4037196188121163,0.767988181680621,0.767988181680621,0.0767988181680621,0,,,0.767988181680621,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,17,0.7154844632610575,1.364468415053962,1.364468415053962,0.1364468415053962,0,,,1.364468415053962,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,18,0.3615375216920223,0.479483582252641,0.479483582252641,0.0479483582252641,0,,,0.479483582252641,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,19,0.3390223186063335,0.5877283574047864,0.5877283574047864,0.0587728357404786,0,,,0.5877283574047864,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,0,20,0.4110519167557004,0.7849293788225074,0.7849293788225074,0.0784929378822507,0,,,0.7849293788225074,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,1,1.1987843193560417,1.4882955370008386,5.196142489502739,0.3117685493701643,0,,,5.196142489502739,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,2,1.4220194292249189,1.0955552680064955,3.75589535692688,0.2253537214156128,0,,,3.75589535692688,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,3,1.23901256518086,0.9386085661237372,3.4196140534501294,0.2051768432070077,0,,,3.4196140534501294,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,4,1.1586697064444609,1.2047728341690234,3.3094205541325605,0.1985652332479536,0,,,3.3094205541325605,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,5,1.7451831845026216,1.6822707444274223,3.351295573768501,0.20107773442611,0,,,3.351295573768501,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,6,0.9991822668575926,1.106026678568609,3.284053218214223,0.1970431930928533,0,,,3.284053218214223,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,7,0.9239870762359184,1.0033936992245656,3.26117371903153,0.1956704231418918,0,,,3.26117371903153,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,8,0.958805780016834,1.0206919136535524,2.913594449051607,0.1748156669430964,0,,,2.913594449051607,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,9,1.1070476457764582,0.9481941608532356,2.946808374869881,0.1768085024921928,0,,,2.946808374869881,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,10,0.8588576088174192,0.970613546122722,2.896057227115762,0.1737634336269457,0,,,2.896057227115762,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,11,0.7706642394653395,0.968425092680241,2.880734978515623,0.1728440987109373,0,,,2.880734978515623,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,12,0.7410521284198217,0.8510672082189171,2.844866770571719,0.1706920062343031,0,,,2.844866770571719,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,13,0.4119296830431879,0.5646854931194182,2.658362671433506,0.1595017602860103,0,,,2.658362671433506,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,14,0.2879603393991784,0.3938936537722157,2.4521081344495146,0.1471264880669708,0,,,2.4521081344495146,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,15,0.468127174113069,0.7669702001689287,2.267282125362362,0.1360369275217417,0,,,2.267282125362362,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,16,0.2590234057963521,0.4063908119381184,2.057918546893664,0.1234751128136198,0,,,2.057918546893664,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,17,0.6479969810017141,1.077277118511231,2.120906994779662,0.1272544196867797,0,,,2.120906994779662,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,18,0.3449568515361456,0.4276412041770757,1.948599599110712,0.1169159759466427,0,,,1.948599599110712,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,19,0.2397457448217285,0.4692882503013877,1.938093308614579,0.1162855985168747,0,,,1.938093308614579,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,Adam,0,20,0.2519922598943713,0.4539956884347721,1.9624765117188745,0.1177485907031324,0,,,1.9624765117188745,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s0
iris01,su2_haar,SGD,1,1,0.6439441369990206,0.6861293542492011,0.6861293542492011,0.0686129354249201,0,,,0.6861293542492011,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,2,1.305998715080152,1.72856278082786,1.72856278082786,0.172856278082786,0,,,1.72856278082786,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,3,0.9163023414531828,1.5095387296280929,1.5095387296280929,0.1509538729628093,0,,,1.5095387296280929,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,4,0.7308023711049134,0.7918682270912741,0.7918682270912741,0.0791868227091274,0,,,0.7918682270912741,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,5,0.7134971213388991,0.7928589466917942,0.7928589466917942,0.0792858946691794,0,,,0.7928589466917942,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,6,0.6979356732389745,0.9798310510728252,0.9798310510728252,0.0979831051072825,0,,,0.9798310510728252,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,7,0.7180128610000904,0.7872090458779597,0.7872090458779597,0.0787209045877959,0,,,0.7872090458779597,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,8,0.2180874112801371,0.4675285737252916,0.4675285737252916,0.0467528573725291,0,,,0.4675285737252916,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,9,0.3948559147266157,0.6584614404273625,0.6584614404273625,0.0658461440427362,0,,,0.6584614404273625,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,10,0.6058369510004656,0.5848164061061092,0.5848164061061092,0.0584816406106109,0,,,0.5848164061061092,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,11,0.7840748083256265,0.8236427103407246,0.8236427103407246,0.0823642710340724,0,,,0.8236427103407246,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,12,0.3720130179469071,0.3697892463202585,0.3697892463202585,0.0369789246320258,0,,,0.3697892463202585,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,13,0.3167592760335229,0.4389231141274338,0.4389231141274338,0.0438923114127433,0,,,0.4389231141274338,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,14,0.7361335008494504,0.8579882308573251,0.8579882308573251,0.0857988230857325,0,,,0.8579882308573251,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,15,0.4458965616592821,0.6467342799547608,0.6467342799547608,0.064673427995476,0,,,0.6467342799547608,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,16,0.5213876278023367,0.5278412044281499,0.5278412044281499,0.0527841204428149,0,,,0.5278412044281499,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,17,0.3080103357285697,0.3306683186960397,0.3306683186960397,0.0330668318696039,0,,,0.3306683186960397,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,18,0.4177588466469991,0.5611742013030172,0.5611742013030172,0.0561174201303017,0,,,0.5611742013030172,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,19,0.5757261877702093,0.5696739140752128,0.5696739140752128,0.0569673914075212,0,,,0.5696739140752128,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,1,20,0.1949197372248364,0.2028004109830162,0.2028004109830162,0.0202800410983016,0,,,0.2028004109830162,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,1,0.6439441369990206,0.6861293542492011,5.196149079215936,0.3117689447529561,0,,,5.196149079215936,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,2,1.2907020705361885,1.7091587953046994,3.763495148303076,0.2258097088981845,0,,,3.763495148303076,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,3,0.8226660665655893,1.4422224471526608,3.7809980867792974,0.2268598852067578,0,,,3.7809980867792974,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,4,0.6992252835583619,0.7518311811080823,3.3315076721426955,0.1998904603285617,0,,,3.3315076721426955,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,5,0.5218226779680314,0.5846864604007767,3.140901597935017,0.188454095876101,0,,,3.140901597935017,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,6,0.5841220820501473,0.7821485510383136,3.026313863885746,0.1815788318331447,0,,,3.026313863885746,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,7,0.5141094661947738,0.5973385735550143,2.9186664945404472,0.1751199896724268,0,,,2.9186664945404472,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,8,0.2458381213962224,0.7166270854679234,2.541315502610888,0.1524789301566533,0,,,2.541315502610888,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,9,0.2636816290009713,0.4207221236770732,2.391425842911211,0.1434855505746726,0,,,2.391425842911211,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,10,0.464581523985095,0.353777028910175,2.34626952716862,0.1407761716301171,0,,,2.34626952716862,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,11,0.634852596914731,0.8588174459209492,2.3294993724125685,0.1397699623447541,0,,,2.3294993724125685,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,12,0.2875912850808768,0.5435535897276632,2.26852427433358,0.1361114564600147,0,,,2.26852427433358,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,13,0.2579265036787119,0.610485368004447,2.1869960885591384,0.1312197653135483,0,,,2.1869960885591384,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,14,0.5154276542793326,0.681638889133134,2.2908841114668186,0.1374530466880091,0,,,2.2908841114668186,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,15,0.2577773934515138,0.4386750272624476,2.2131558940032177,0.132789353640193,0,,,2.2131558940032177,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,16,0.2663180244100387,0.5208633783929549,2.0059656696693424,0.1203579401801605,0,,,2.0059656696693424,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,17,0.2505723195891176,0.5773731613317576,1.953719437169994,0.1172231662301996,0,,,1.953719437169994,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,18,0.2456115540798464,0.5650815382723745,1.8539023516514324,0.1112341410990859,0,,,1.8539023516514324,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,19,0.4220426539785866,0.6592785134488668,1.6488892161122677,0.098933352966736,0,,,1.6488892161122677,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,Adam,1,20,0.1568033814548813,0.4659546531864488,1.627062814037556,0.0976237688422533,0,,,1.627062814037556,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s1
iris01,su2_haar,SGD,2,1,0.9331038599549758,1.5419574720483724,1.5419574720483724,0.1541957472048372,0,,,1.5419574720483724,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
