dataset,family,method,seed,n_qubits,n_layers,n_params,n_samples,train_size,test_size,subset_seed,split_seed,steps,lr,lam,loss_batch,metric_batch,metric_every,readout,readout_feature_count,state_dimension,loss_backend,metric_backend,timing_interpretation,train_loss,train_acc,test_loss,test_acc,total_seconds,metric_seconds,gradient_seconds,solve_seconds,metric_builds,metric_examples_total,loss_examples_total,metric_rank_first,metric_trace_first,metric_condition_first,regularized_metric_condition_first,metric_rank_last,metric_trace_last
iris01,u1_rzxy,AQNG,6,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.986591958103908,0.5,1.9862898271444167,0.5,10.270404847000009,9.320571979000531,0.9447167379998972,0.001628476999258,10,40,160,19,2.785046694654361,86003116.6541667,2366.1354914648623,18,2.810218670344137
iris01,u1_rzxy,Full-QNG,6,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.9881578650942853,0.5,1.9880527902652807,0.5,360.680644389,359.66320704300006,1.0119825019999098,0.0016206079997118,10,40,160,23,6.8153427212375055,35898809.64307214,2837.053495928104,22,6.991595728074147
iris01,u1_rzxy,AQNG,7,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.9776351649421016,0.5,1.9755510566716608,0.5,10.43220000600013,9.452109279000297,0.9751079429997844,0.0015440880001733,10,40,160,20,2.9798252054417964,31099147.409794096,2632.362069193164,20,2.434583966362942
iris01,u1_rzxy,Full-QNG,7,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.9877619495840408,0.5,1.9866572927067256,0.5,368.187802278,367.1451114429999,1.0372919869994348,0.0015435800000886,10,40,160,24,6.459484802516061,83183623.508087,3183.467078272544,25,6.488610826591049
iris01,u1_rzxy,AQNG,8,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.994968484514532,0.5,1.9950276833779408,0.5,9.560267840000051,8.690371915000014,0.864120696999862,0.0019380429998818,10,40,160,18,3.271479345858984,86723766.71678126,2834.715401301272,18,3.277764863816577
iris01,u1_rzxy,Full-QNG,8,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.995243723598444,0.5,1.9952627073109792,0.5,349.7211100119998,348.78540515000054,0.9294917170007012,0.0018809319994943,10,40,160,24,7.165479432415442,70252320.70235161,2913.380777960287,24,7.150352524737033
iris01,u1_rzxy,AQNG,9,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.996199312296771,0.5,1.9961994697437853,0.5,9.59830402800003,8.726971674000424,0.8654531279998992,0.0019882180008607,10,40,160,16,2.976340541415224,6561131.954592089,2572.642718156481,15,3.143624986880013
iris01,u1_rzxy,Full-QNG,9,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.996264010017622,0.5,1.996262732074624,0.5,349.226974209,348.2791518149997,0.9415254469993216,0.0019801770001777,10,40,160,20,6.336499986784591,6844218.567639773,2776.690452390911,20,6.382312425278496
iris01,u1_rzxy,AQNG,10,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.9957715003948224,0.5,1.9959136035745235,0.5,10.445386074999988,9.454226388999588,0.9865054499991855,0.0014886499998283,10,40,160,20,3.17464930244298,52412587.84257374,2612.595575969226,20,3.2693095060267896
iris01,u1_rzxy,Full-QNG,10,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.99597250898688,0.5,1.996102986893015,0.5,368.5279786429999,367.536187312,0.9865409110004748,0.0015050929994231,10,40,160,24,6.862080928813104,14166202.286294391,2795.0429715737846,24,6.734079433943711
iris01,u1_rzxy,AQNG,11,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.9967119329941403,0.5,1.9966754325993403,0.5,10.3904177899999,9.405037809000987,0.9801731640000072,0.0016727739994166,10,40,160,21,3.12540557324647,79880376.55241074,2592.9784608294963,20,3.053428377293248
iris01,u1_rzxy,Full-QNG,11,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.9968302863422176,0.5,1.9968012265162909,0.5,370.2249308719997,369.2373094170007,0.9819902859981084,0.0017113189992414,10,40,160,24,7.804235528054979,39507662.3299601,3386.968807852323,24,7.441165049445292
iris01,u1_rzxy,AQNG,12,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,lightning.qubit,backend_specific_implementation_wall_clock,1.969783468490777,0.5,1.96774246065117,0.5,10.70017772899996,9.695440355000072,0.998703062000004,0.0019950380003592,10,40,160,20,3.58871313636714,71968602.82504608,2653.982014747258,20,2.7140817005960085
iris01,u1_rzxy,Full-QNG,12,6,3,33,80,60,20,1729,314159,20,0.03,0.001,8,4,2,Z<=2,21,64,lightning.qubit,default.qubit,backend_specific_implementation_wall_clock,1.9809580682337973,0.5,1.980071735244352,0.5,374.2117944660001,373.1458065600005,1.059886998001275,0.0018868880001718,10,40,160,24,8.742872750835218,12673411.712695682,3775.114908509548,24,8.361835656860883
